,category,is_closed,latitude,longitude,name,rating,review_count
0,tapasmallplates,False,34.10052,-118.32927,Running Goose,4.5,965
1,southern,False,34.061516999999995,-118.239716,Howlin' Ray's,4.5,5619
2,french,False,34.06415,-118.34367,République,4.0,5130
3,chickenshop,False,34.0880681,-118.308962,Dave's Hot Chicken,4.5,2513
4,newamerican,False,34.048111,-118.258345,JOEY DTLA,4.5,334
5,southern,False,34.102039000000005,-118.299858,Angry Birdz,4.5,725
6,dimsum,False,34.07577,-118.36982,Bao Dim Sum House,4.0,2772
7,asianfusion,False,34.0404035,-118.2535117,BROKEN MOUTH | Lee's Homestyle,5.0,659
8,filipino,False,34.08222,-118.30948,Rice Guys,5.0,59
9,korean,False,34.06400900000001,-118.3007013,Yup Dduk La,4.5,1951
10,japanese,False,34.050023,-118.239935,Marugame Monzo,4.5,3534
11,gastropubs,False,34.12384,-118.26868,The Morrison,4.5,4202
12,mediterranean,False,34.047351500000005,-118.3762949,Oasis Mediterranean Cuisine,4.5,258
13,ramen,False,34.0573614429986,-118.30676974470501,Slurpin' Ramen Bar,4.5,4040
14,newamerican,False,34.07586,-118.35247,Mixtape,4.0,93
15,delis,False,34.0476,-118.317234,Pasta Sisters,4.5,1334
16,cafes,False,34.05218,-118.28737,Coffee MCO,5.0,70
17,taiwanese,False,34.0581675839108,-118.417310318771,Din Tai Fung,4.0,1121
18,sushi,False,34.06372,-118.36446,KazuNori: The Original Hand Roll Bar,5.0,7
19,korean,False,34.0628602582049,-118.29757030125799,Hangari Bajirak Kalguksu,4.5,1554
20,korean,False,34.057970000000005,-118.2944,Hak San - LA,4.0,32
21,taiwanese,False,34.0905963760163,-118.27717208400499,Pine & Crane,4.5,2132
22,ramen,False,34.050080909440005,-118.24018045129999,Daikokuya Little Tokyo,4.0,8318
23,italian,False,34.03402,-118.22919,Bestia,4.5,5847
24,chinese,False,34.06301,-118.2384,Yang Chow,4.0,2482
25,cafes,False,34.060944799999994,-118.3446759,Met Her At A Bar,4.5,957
26,lounges,False,34.048970000000004,-118.2514,Perch,4.0,7266
27,japanese,False,34.062180700000006,-118.348153,Yuko Kitchen,4.5,1513
28,korean,False,34.064041137695305,-118.28806304931601,Yuk Dae Jang,4.5,462
29,korean,False,34.065414000000004,-118.3095703125,Han Bat Sul Lung Tang,4.5,2103
30,southern,False,34.0498186,-118.3596124,My Two Cents,4.5,595
31,delis,False,34.056090000000005,-118.27658,Langer's,4.5,3614
32,french,False,34.051909,-118.3843212,A Food Affair,4.5,1239
33,italian,False,34.0833586783984,-118.324724939274,Osteria Mamma,4.0,1523
34,bbq,False,34.0637349,-118.2972751,Kang Ho-dong Baekjeong,4.5,4111
35,french,False,34.07208,-118.36749,The Little Door,4.0,2033
36,seafood,False,34.003815,-118.3325408,Fisherman's Island LA,4.5,56
37,korean,False,34.0630836857803,-118.29748123802099,Sun Nong Dan,4.0,1458
38,mediterranean,False,34.1023799,-118.32715,Cleo Hollywood,4.0,1702
39,hotdog,False,34.0456047058105,-118.23606109619101,Wurstküche,4.0,8182
40,tradamerican,False,34.096039000000005,-118.326357,The Parker Room,4.5,166
41,hotdog,False,34.06577,-118.30847,Myungrang Hot Dog-California Market LA,4.5,680
42,korean,False,34.068589,-118.309513,GamBoJok,5.0,18
43,gastropubs,False,34.062075859725105,-118.34557708131399,Spare Tire Kitchen & Tavern,4.0,1080
44,italian,False,34.07117,-118.37702,Emilia,5.0,48
45,mediterranean,False,34.076017,-118.3525949,Open Sesame,4.0,680
46,ramen,False,33.9583942,-118.3941804,The Ramen Joint,4.5,1175
47,brazilian,False,34.04665,-118.25616,H&H Brazilian Steakhouse,4.5,196
48,korean,False,34.06012,-118.29128,Kobawoo House,4.5,1142
49,indonesian,False,34.0595543956397,-118.420109087905,RockSugar Southeast Asian Kitchen,4.0,2449
50,newamerican,False,34.0604146,-118.345003,Rascal,4.0,733
51,thai,False,34.09784367,-118.31833767,Hoy-Ka Thai Restaurant,4.5,1711
52,vietnamese,False,34.0472153480235,-118.256195811488,Little Sister,4.0,1447
53,italian,False,34.0469300995766,-118.256601457672,Bottega Louie,4.0,16579
54,newamerican,False,34.054358,-118.251339,Otium,4.0,1877
55,seafood,False,34.083628000000004,-118.330168,Providence,4.5,2629
56,newamerican,False,34.0470812,-118.2501365,Hock+Hoof,4.5,246
57,tikibars,False,34.10187,-118.33383,LONO Hollywood,4.5,358
58,breakfast_brunch,False,34.0505289,-118.2486189,Eggslut,4.0,5585
59,gastropubs,False,34.06449,-118.30891,Tipsi,4.5,71
60,sandwiches,False,34.059722900390604,-118.237022399902,Philippe the Original,4.0,6028
61,bbq,False,34.0665313022035,-118.254266053011,The Park's Finest,4.0,1996
62,vegan,False,34.077123,-118.25871399999998,Sage Vegan Bistro - Echo Park,4.0,2148
63,korean,False,34.0740309655666,-118.309187963605,The Bun Shop,4.0,1497
64,newamerican,False,34.076190000000004,-118.25656,Adamae,4.5,53
65,mediterranean,False,34.1026289157429,-118.29194363537701,Sidewalk Grill,4.5,901
66,mexican,False,34.032791100000004,-118.3417282,Taqueria Los Anaya,4.5,1126
67,sushi,False,34.08319167,-118.273245,いざかや おせん- IZAKAYA OSEN,4.5,631
68,hotdog,False,34.0282923762355,-118.27520824470501,Dirt Dog,4.5,1859
69,korean,False,34.0639032,-118.3061281,Hae Jang Chon Korean BBQ Restaurant,4.0,4764
70,colombian,False,34.06373,-118.296869,Escala,4.0,1106
71,newamerican,False,34.083690000000004,-118.33988,Auburn,4.5,72
72,korean,False,34.0546201,-118.2914951,Ong Ga Nae Korean BBQ,4.5,470
73,seafood,False,34.0833651,-118.3262166,Mario's Peruvian & Seafood,4.0,2259
74,korean,False,34.0637349,-118.2943728,Seongbukdong,4.0,1081
75,sushi,False,34.0476390576719,-118.247747561303,KazuNori  | The Original Hand Roll Bar,4.5,2578
76,seafood,False,34.0728,-118.37363,COD Restaurant,4.5,663
77,mideastern,False,34.041509999999995,-118.23261,Bavel,4.5,1065
78,italian,False,34.050039,-118.248552,Maccheroni Republic,4.0,2760
79,ramen,False,34.083710700000005,-118.3446759,Tatsu Ramen,4.0,3338
80,mexican,False,34.052409999999995,-118.30071,Guelaguetza Restaurante,4.0,2115
81,southern,False,34.048107147216804,-118.326278686523,Gus's World Famous Fried Chicken,4.0,1360
82,korean,False,34.0693,-118.29253,Dumpling House,4.5,502
83,foodstands,False,34.0725774690603,-118.214694509262,Corn Man,4.5,897
84,korean,False,34.04847,-118.30867,Road To Seoul,4.0,3648
85,taiwanese,False,34.0614,-118.23951,Lao Tao,4.0,404
86,sandwiches,False,34.04701,-118.26082,The Burrow,5.0,213
87,chicken_wings,False,34.067454299999994,-118.3096191,Gol Tong Chicken,4.5,549
88,sushi,False,34.06323,-118.29702,Seaweed Hand Roll Bar,4.5,154
89,delis,False,34.060099,-118.238083,Little Jewel of New Orleans,4.0,1652
90,tradamerican,False,34.0511203,-118.2543221,71 Above,4.0,1707
91,french,False,34.1053549,-118.3246985,Papilles Bistro,4.5,438
92,greek,False,34.0474029033579,-118.299641746033,Papa Cristo's,4.5,1844
93,newamerican,False,34.06215,-118.30098,Openaire,4.0,372
94,italian,False,34.1037812,-118.2872479,La Pergoletta,4.5,776
95,burgers,False,34.06469,-118.30876,Monty's Good Burger,4.5,1575
96,tapasmallplates,False,34.0941,-118.32734,Barkada,4.5,279
97,newamerican,False,34.077585,-118.259599,Masa of Echo Park,4.0,4003
98,food_court,False,34.0506285480471,-118.248635262566,Grand Central Market,4.0,2483
99,sandwiches,False,34.0974499,-118.349941,The Carving Board,4.5,660
100,southern,False,34.0736424077856,-118.376774467984,Yardbird Southern Table & Bar,4.5,934
101,sushi,False,34.0470000646326,-118.238502456345,Sushi Gen,4.5,3702
102,burgers,False,34.099540000000005,-118.32911,Stout Burgers & Beers,4.0,2030
103,korean,False,34.06577,-118.30847,Beut,4.5,30
104,mediterranean,False,34.1331825256348,-118.35715484619101,Joe's Falafel,4.5,1939
105,sandwiches,False,34.0945448886537,-118.338174904238,Fat Sal's Deli - Hollywood,4.0,1994
106,newamerican,False,34.0837144354804,-118.350571407739,Blu Jam Café,4.0,5065
107,mexican,False,34.0702395145121,-118.250448424643,Guisados,4.5,2004
108,seafood,False,34.04768,-118.32254,La Cevicheria,4.5,829
109,greek,False,33.9524703946447,-118.38524200185199,Aliki's Greek Taverna,4.5,1016
110,lebanese,False,34.09108,-118.28308,Bowery Bungalow,4.5,438
111,tabletopgames,False,34.01619,-118.28168,The Dragon and Meeple,5.0,53
112,korean,False,34.062321315088,-118.340898970219,Genwa Korean BBQ,4.5,2773
113,bars,False,34.101795,-118.3323928,Te'Kila,4.0,928
114,dimsum,False,34.09779,-118.3183,ixlb DimSum Eats,4.5,566
115,armenian,False,34.10137,-118.30125,Carousel Restaurant,4.5,660
116,asianfusion,False,34.061477000000004,-118.299902,Gogobop Korean Rice Bar,4.5,276
117,filipino,False,34.095634000000004,-118.292729,LA Rose Cafe,4.5,940
118,southern,False,34.0796,-118.36114,Sweet Chick,4.0,964
119,ramen,False,34.08316,-118.32627,Ramen Koo,5.0,2
120,foodstands,False,34.0829620177,-118.217007706,Ave 26 Taco Stand,4.5,1297
121,asianfusion,False,34.06344,-118.29831,Street Food Of Seoul,4.0,222
122,indonesian,False,34.029081,-118.411699,Simpang Asia,4.0,1470
123,mexican,False,34.048120000000004,-118.21147,Guisados,4.5,2401
124,wine_bars,False,34.0734651,-118.3818814,AOC,4.0,2204
125,mediterranean,False,34.083487899999994,-118.3518564,Ta-eem Grill,4.5,1075
126,korean,False,34.0497189,-118.30918490000002,HaSunSaeng - MasterHA,4.5,301
127,mediterranean,False,34.0477539,-118.2473573,Bäco Mercat,4.0,2535
128,newamerican,False,34.0690575,-118.226105,Majordōmo,4.0,832
129,falafel,False,34.03221,-118.36072,Mizlala,4.5,117
130,cocktailbars,False,34.046306200000004,-118.23425,Nightshade,4.5,325
131,mexican,False,34.0322509474725,-118.334643803537,L.A. Birria,4.5,89
132,chicken_wings,False,34.06309,-118.29753999999998,Louders,4.5,80
133,lounges,False,34.092322,-118.338386203705,Next Door Lounge,4.0,1048
134,korean,False,34.0615549821861,-118.30431749570101,Myung Dong Kyoja,4.0,1184
135,tacos,False,34.0416441,-118.2522657,Sonoratown,4.5,719
136,tradamerican,False,34.1395072937012,-118.210517883301,The Oinkster,4.0,3555
137,mexican,False,34.0715151,-118.3622707,Mercado Los Angeles,4.0,1106
138,newamerican,False,34.042289700000005,-118.2542114,Preux & Proper,4.0,1340
139,korean,False,34.066959999999995,-118.30871,The Kimbap,4.5,468
140,korean,False,34.07888,-118.30937,Western Doma Noodles,4.0,563
141,waffles,False,34.0985500248528,-118.322123587418,Roscoe's House of Chicken & Waffles,4.0,3816
142,seafood,False,34.101867781307504,-118.31200261118201,Catch 56,4.5,461
143,hawaiian,False,34.004425692649605,-118.42160705539699,Rutt's Hawaiian Cafe,4.0,1649
144,mexican,False,34.046530597539395,-118.250679851854,Guisados DTLA,4.5,1701
145,japanese,False,34.02507,-118.41227,n/naka,4.5,692
146,cocktailbars,False,34.052601,-118.263447,Plan Check Kitchen & Bar,4.0,1144
147,korean,False,34.063757,-118.295838,Ham Ji Park,4.0,1466
148,newamerican,False,34.0957165722728,-118.284453105274,The Kitchen,4.0,1410
149,brazilian,False,34.061358,-118.310453,M Grill,4.5,1980
150,japanese,False,34.0493955,-118.2397527,Chinchikurin - Little Tokyo,4.0,477
151,tradamerican,False,34.10268,-118.24345,Wax Paper,4.5,288
152,korean,False,34.05263,-118.28737,TGI Korean BBQ,4.5,346
153,movietheaters,False,34.04809,-118.25894333,Alamo Drafthouse Cinema Downtown Los Angeles,4.5,107
154,bbq,False,34.072078999999995,-118.367209,Slab,4.0,265
155,sandwiches,False,34.0722521794486,-118.362629252157,Mendocino Farms,4.5,1097
156,falafel,False,34.1169649464573,-118.262093149437,Dune,4.5,667
157,mexican,False,34.0906351,-118.307928,Tlayuda La Restaurant,4.5,686
158,japanese,False,34.0507482399885,-118.241712566147,Azay,5.0,17
159,mediterranean,False,34.089290000000005,-118.27693,Mh Zh,4.5,380
160,indonesian,False,34.0500163,-118.24335659999998,Kasih,4.5,391
161,korean,False,34.057544,-118.305579846558,Magal BBQ,4.5,1595
162,bbq,False,34.0821746,-118.34423259999998,Bludso's Bar & Que,4.0,1883
163,ramen,False,34.0837585,-118.352546,E.A.K. Ramen,4.0,336
164,brazilian,False,34.072166900233,-118.360551042328,Pampas Grill,4.0,1186
165,bars,False,34.101913,-118.336041,Hot Motha Clucker,4.0,17
166,italian,False,34.04645900000001,-118.238403,PASTA e PASTA by Allegro,4.5,700
167,sushi,False,34.0538778,-118.320434,Sushi Hon,4.5,132
168,korean,False,34.063406790825894,-118.30388175744,Ahgassi Gopchang,4.5,1291
169,chickenshop,False,34.0833851,-118.309905,The Kluckin Chicken,4.0,22
170,korean,False,34.064020224511296,-118.297687050455,Quarters Korean BBQ,4.0,2559
171,mexican,False,34.01744,-118.2783,Chichen Itza Restaurant,4.5,1188
172,newamerican,False,34.0565145084118,-118.41521503953,Hinoki & The Bird,3.5,1365
173,salvadoran,False,34.03876,-118.28075,La Pupusa Urban Eatery,4.5,210
174,soulfood,False,33.9930975470943,-118.25630433001899,Granny's Kitchen,4.0,314
175,korean,False,34.069218040448796,-118.30518295158998,Ten-Raku,4.5,402
176,filipino,False,34.1015109972374,-118.293063073577,Oi Asian Fusion,4.5,474
177,cocktailbars,False,34.044804,-118.25665,Broken Shaker Los Angeles,4.0,409
178,italian,False,34.0735357290438,-118.35953236650299,Maggiano's Little Italy,4.0,1797
179,japanese,False,34.0443222,-118.2382339,Shojin Downtown,4.0,1734
180,korean,False,34.0564415632956,-118.29133851653299,Soowon Galbi KBBQ Restaurant,4.5,2477
181,italian,False,34.05867,-118.34578,Supremo,4.5,119
182,newamerican,False,34.0833651,-118.3242882,Kali Restaurant,4.5,491
183,desserts,False,34.06369,-118.31087,Nadri Korean Tea House,5.0,4
184,seafood,False,34.0490371292754,-118.25469093254101,Water Grill - Los Angeles,4.0,1995
185,vegan,False,34.083420000000004,-118.37011,Crossroads,4.0,1941
186,seafood,False,34.0501374364326,-118.24242217791,Curry House,4.0,1196
187,korean,False,34.0620862485445,-118.30265844914301,BCD Tofu House,4.0,3973
188,cocktailbars,False,34.04168,-118.26308,Prank,4.0,725
189,tacos,False,34.02531,-118.32445,Papi Tacos & Churros,4.5,129
190,french,False,34.0837537901616,-118.32404690416901,Le Petit Marché,4.0,163
191,vietnamese,False,34.07512,-118.34437,Nong La Cafe,4.0,558
192,japanese,False,34.048068183386505,-118.257884198153,HATCH Yakitori + Bar,4.5,353
193,hotdog,False,34.057693,-118.2936795,Chungchun Rice Hotdogs,4.5,57
194,chickenshop,False,34.041836309712,-118.259046916196,Birdies,4.0,1733
195,foodtrucks,False,34.114824,-118.269945,Ricky's Fish Tacos,4.5,1158
196,pizza,False,34.083252237985704,-118.33880120176501,Pizzeria Mozza,4.0,4162
197,mexican,False,34.13166,-118.35262,Mercado Hollywood,4.5,656
198,cocktailbars,False,34.05049,-118.24406,Redbird,4.0,1345
199,delis,False,33.9880055506272,-118.362671546638,Mike's Deli,4.5,721
200,vegan,False,34.08279,-118.32404,Cafe Gratitude - Larchmont,4.0,2073
201,thai,False,34.0869930418948,-118.275715286631,Night + Market Song,4.0,987
202,taiwanese,False,34.0615394967125,-118.239711444674,BaoHaus,4.0,525
203,chickenshop,False,34.05753083,-118.29523217,Fire Chicken,4.5,60
204,mexican,False,33.95998,-118.41685,Benny's Tacos & Chicken Rotisserie,4.5,1920
205,korean,False,34.069298762013,-118.30728385921302,Jinsol Gukbap,4.5,357
206,japanese,False,34.048279,-118.258561,Marugame Udon,4.0,80
207,newamerican,False,34.059600202614,-118.41433960518101,Craft,4.0,1664
208,thai,False,34.1018849,-118.30513,Ruen Pair,4.0,1692
209,breakfast_brunch,False,34.100159999999995,-118.33014,The Highlight Room Grill,4.0,190
210,chickenshop,False,34.057520000000004,-118.30715,Twozone Chicken - 8th,4.5,10
211,bbq,False,34.051364898681605,-118.308692932129,Ssam Korean BBQ,4.5,1110
212,halal,False,34.162558000000004,-118.3730708,Urban Skillet,4.0,755
213,italian,False,34.10906,-118.3697,Pace,4.0,896
214,thai,False,34.0985027788903,-118.306131251156,Pa Ord Noodle,4.0,1399
215,chicken_wings,False,34.063309999999994,-118.29501,Michin Dak,4.5,215
216,newamerican,False,34.08755,-118.33333,Grub,4.0,1869
217,cafes,False,34.0723701,-118.3443655,The Sycamore Kitchen,4.0,868
218,asianfusion,False,34.0739776525894,-118.251562701852,Button Mash,4.0,598
219,italian,False,34.08319,-118.33881,Osteria Mozza,4.0,2711
220,breakfast_brunch,False,34.0574402282966,-118.345157057047,Three Borders Brunch & Grill,5.0,213
221,seafood,False,34.10128,-118.31841,Palms Thai Restaurant,4.0,2654
222,korean,False,34.098144899999994,-118.3504349,BBQ + RICE Korean BBQ Bowls,4.5,229
223,italian,False,34.045168,-118.256526,Colori Kitchen,4.0,1600
224,african,False,34.02523,-118.29857,Revolutionario: North African Tacos,4.5,538
225,ramen,False,34.0484525,-118.23909209999998,Shin-Sen-Gumi Hakata Ramen - Little Tokyo,4.0,2677
226,asianfusion,False,34.0981492,-118.3501071,Chibiscus Asian Cafe,4.0,1074
227,coffee,False,34.084366,-118.28663600000002,Sqirl,4.0,1946
228,bars,False,34.050118910643604,-118.241461110451,Izakaya Fu-ga,4.0,897
229,cuban,False,34.02114,-118.4036,Versailles Cuban Food,4.0,2185
230,chickenshop,False,34.0599599,-118.41982,The Crack Shack,4.0,344
231,newamerican,False,34.0724723090913,-118.35937740052499,Marmalade Cafe,4.0,2142
232,pubs,False,34.0447654724121,-118.249443054199,The Black Sheep,4.5,1039
233,italian,False,34.103041999999995,-118.291857,Il Capriccio on Vermont,4.0,945
234,newamerican,False,34.046195000000004,-118.261698,Faith & Flower,4.0,2393
235,mediterranean,False,34.0489812,-118.2589574,10e,4.0,612
236,pubs,False,34.1015151,-118.32331090000002,Blue Palms Brewhouse,4.0,854
237,mexican,False,34.021171,-118.21276,Mariscos Jalisco,4.5,827
238,vietnamese,False,34.067257299999994,-118.2356333,Pho 87,4.0,1379
239,vegan,False,34.10768,-118.26677,Little Pine,4.5,827
240,japanese,False,34.0636449,-118.3082425,Sushi One,4.0,377
241,cocktailbars,False,34.07294,-118.37494,Toca Madera,4.0,1833
242,thai,False,34.06876,-118.30948,Hae Ha Heng Thai Bistro,4.5,1109
243,newamerican,False,34.0518700505706,-118.25205364100401,Blue Cow Kitchen & Bar,4.0,1268
244,seafood,False,34.072706,-118.37251,Son of a Gun,4.0,1637
245,beer_and_wine,False,34.075313,-118.323881,Larchmont Village Wine Spirits & Cheese,4.5,886
246,bbq,False,34.093029022216804,-118.281455993652,Rich's BBQ,5.0,62
247,seafoodmarkets,False,34.04083,-118.24018,Fisherman's Outlet,4.0,1099
248,newamerican,False,34.06389,-118.36596000000002,The Roof on Wilshire,3.5,1375
249,breakfast_brunch,False,34.06301,-118.30622,Concerto,4.0,1191
250,indpak,False,34.095583000000005,-118.28517,India's Restaurant,4.5,2205
251,ethiopian,False,34.05699,-118.36469,Messob Ethiopian Restaurant,4.0,794
252,thai,False,34.0836965133512,-118.348536419051,Summer Buffalo,4.0,417
253,mexican,False,34.035217,-118.25591,Mex Perú Gipsy,5.0,754
254,bakeries,False,34.060254,-118.344982,Roji Bakery,5.0,19
255,newamerican,False,34.079289,-118.361585,Animal,4.0,3322
256,chinese,False,34.06004,-118.29062,Wok Bar,4.5,8
257,shavedice,False,34.076061186294396,-118.34536046455601,Spoon By H,4.5,650
258,hotdog,False,34.142466,-118.225757,THE CLOUDY GARLIC,4.5,199
259,gastropubs,False,34.064332,-118.308546,Beer Belly,4.0,2350
260,foodtrucks,False,34.046438,-118.345718,Leo's Tacos Truck,4.5,1743
261,cuban,False,34.0887571355407,-118.276930530164,El Cochinito Restaurant,4.0,703
262,burgers,False,34.079055786132805,-118.361137390137,Golden State,4.0,1499
263,japanese,False,34.0472018,-118.2388601,KaGaYa,4.5,607
264,argentine,False,34.083643,-118.347297,Lala's Argentine Grill,4.0,1899
265,chickenshop,False,34.1719951,-118.4237211,The Kluckin Chicken,4.5,430
266,newamerican,False,34.074265000000004,-118.252278,The Park,4.0,751
267,newamerican,False,34.004448100000005,-118.4311095,Little Fatty,4.0,531
268,japanese,False,34.0489331738058,-118.24038409762301,Shabu Shabu House,4.0,1375
269,korean,False,34.057539500000004,-118.3072592,Honey Night,4.5,86
270,german,False,34.07757,-118.34438,Wirtshaus,4.0,830
271,mediterranean,False,34.1002441,-118.2906102,Kismet,4.0,429
272,ramen,False,34.0835268538041,-118.273676509195,Silverlake Ramen,4.0,3105
273,ethiopian,False,34.0571,-118.36465,Lalibela Ethiopian Restaurant,4.5,330
274,puertorican,False,34.033724,-118.2380432,The Ricans Food,4.5,87
275,korean,False,34.04777,-118.25684,Koja Kitchen DTLA,4.5,45
276,italian,False,34.06372,-118.36446,Uovo- Mid-Wilshire,5.0,7
277,cheesesteaks,False,34.014196000000005,-118.282417,Figueroa Philly Cheese Steak,4.5,1074
278,breakfast_brunch,False,34.090825,-118.3323209,Eat This Cafe,4.0,996
279,comfortfood,False,34.0377826,-118.2428721,Comfort LA,4.0,841
280,japanese,False,34.0982549,-118.3028954,ShaBuShi,4.5,422
281,korean,False,34.05279,-118.30607,Yuchun,4.0,1041
282,italian,False,34.0833366755519,-118.31393718099,Osteria La Buca,4.0,1848
283,italian,False,34.07642,-118.34909,Angelini Osteria,4.5,1724
284,mongolian,False,34.06177,-118.287258,Golden Mongolian Restaurant,4.5,183
285,pizza,False,34.099059999999994,-118.33728,L'Antica Pizzeria Da Michele,4.5,313
286,chinese,False,34.0660399376759,-118.23762042237699,Full Moon House 福临门,4.0,213
287,thai,False,34.1014312,-118.3029659,Sanamluang Cafe,3.5,1469
288,tacos,False,34.0343720116648,-118.232130253186,Guerrilla Tacos,4.0,634
289,breakfast_brunch,False,34.072893,-118.37179,Joan's on Third,4.0,2248
290,seafood,False,34.063452000000005,-118.299046,EMC Seafood & Raw Bar,4.0,3156
291,japanese,False,34.0753309,-118.3774933,Marugame Udon,3.5,237
292,italian,False,34.0302958095499,-118.29208469390899,Monarca Pasta & Grill,4.5,140
293,cheesesteaks,False,34.095845000000004,-118.287102,Boo's Philly Cheesesteaks - Silverlake,4.5,1057
294,foodtrucks,False,34.034644,-118.241766,Smorgasburg,4.0,977
295,ramen,False,34.0505289,-118.2486189,Ramen Hood,4.5,910
296,breakfast_brunch,False,34.04067,-118.2500946,Poppy + Rose,4.0,2209
297,chicken_wings,False,34.0527649,-118.30033,Papa's Chicken,4.5,190
298,korean,False,34.06309,-118.29753999999998,Chadolpoong,4.5,114
299,mexican,False,34.0596284,-118.3451919,Candela,4.0,638
300,newamerican,False,34.04608,-118.23489,Manuela,4.0,854
301,chinese,False,34.0837667,-118.2869649,Wah's Golden Hen,4.5,398
302,newamerican,False,34.1014294,-118.3263326,Feast,4.0,472
303,southern,False,34.024758,-118.284446,Honeybird,4.0,133
304,korean,False,34.0559926754254,-118.30993681349199,Eight Korean BBQ,4.5,1627
305,burgers,False,34.047441,-118.293926,Dino's Chicken and Burgers,4.0,1959
306,chinese,False,34.067809999999994,-118.30871,Odumak,4.5,66
307,korean,False,34.0636762291613,-118.295474328414,Jopok Topokki,4.5,619
308,bbq,False,34.061357,-118.238547,LA Brisket,5.0,101
309,filipino,False,34.061495967020896,-118.23956849001199,LASA,4.0,435
310,coffee,False,34.041974,-118.235426,Urth Caffé- Downtown LA,4.0,5107
311,chinese,False,34.0741838,-118.2793993,Woon,4.5,150
312,newamerican,False,34.07638,-118.3696,Nic's on Beverly,4.5,178
313,bars,False,34.102568,-118.287531,Spitz - Los Feliz,4.0,746
314,bubbletea,False,34.072952859299896,-118.375559776552,Berlins,4.5,915
315,brazilian,False,34.0419174907936,-118.25513519106899,Wood Spoon,4.0,1382
316,korean,False,34.058196310536395,-118.293970786035,Matjip Chigae,4.0,242
317,korean,False,34.069114899999995,-118.3073944,Zzamong,4.0,849
318,ramen,False,34.07493,-118.3095,Saikai Ramen Bar,5.0,34
319,seafood,False,34.0269938,-118.408793,Lobster & Beer,4.0,626
320,mediterranean,False,34.0399268,-118.4233433,Aroma Cafe,4.0,306
321,sandwiches,False,34.049318846845004,-118.26079804299201,Mendocino Farms,4.5,752
322,izakaya,False,34.07181,-118.3655,Robata JINYA,4.0,1039
323,burmese,False,34.0825691093273,-118.27225267796801,Daw Yee Myanmar Corner,4.5,316
324,japanese,False,34.065700880695,-118.308863828078,Mimimyunga,4.0,255
325,pizza,False,34.0910099739038,-118.297762911045,DeSano Pizza Bakery,4.5,1101
326,cocktailbars,False,33.9969603594416,-118.43156013201599,Hatchet Hall,4.0,632
327,hotdog,False,34.08403,-118.34439,Pink's Hot Dogs,3.5,7027
328,korean,False,34.07642,-118.30557,Sulga Jinju Gom Tang House of Beef Soup,5.0,190
329,japanese,False,34.0489503672593,-118.240031898022,Mitsuru Cafe,4.0,806
330,japanese,False,34.049705,-118.239652,Sushi Enya,4.5,1337
331,mediterranean,False,34.0249037,-118.2845961,CAVA,4.0,176
332,cuban,False,34.05271,-118.37648,Versailles,4.0,1438
333,burgers,False,34.099915,-118.25892833,Burgers Never Say Die,4.0,297
334,korean,False,34.06125,-118.28738,Jeonju Hyundaiok,4.5,36
335,korean,False,34.0669316,-118.2921742,Chef Kang Food Rehab,4.5,989
336,newamerican,False,34.0756,-118.3838849,The Ivy,3.5,1872
337,japanese,False,34.0362519,-118.2406688,Hayato,5.0,53
338,mexican,False,33.9927987,-118.4227098,Casa Sanchez,4.0,1204
339,noodles,False,34.071974,-118.3656739,Tasty Noodle House,4.0,236
340,seafood,False,34.03471500000001,-118.241374,Rappahannock Oyster Bar - DTLA,4.5,192
341,mideastern,False,34.07182,-118.36556000000002,Jaffa,4.0,260
342,mexican,False,34.0625121510041,-118.348814569312,El Cartel,4.0,482
343,newamerican,False,34.0486928,-118.2556854,Industriel,4.0,1238
344,izakaya,False,34.0466898946907,-118.238583702377,Kinjiro,4.5,335
345,bakeries,False,34.1650667886644,-118.372181815344,Rodini Park,4.5,1403
346,cajun,False,34.049620000000004,-118.3586,Stevie's Creole Cafe,4.0,445
347,french,False,34.0481,-118.24846,Le Petit Paris,4.0,1112
348,burgers,False,34.095946999999995,-118.371902,Carney's Sunset Strip,4.0,765
349,newamerican,False,33.959442,-118.393598,Truxton's American Bistro,4.0,1366
350,mexican,False,34.1010002,-118.2872851,Best Fish Taco In Ensenada,4.0,2121
351,breakfast_brunch,False,34.064136608941105,-118.283886344366,Crispy School,5.0,80
352,delis,False,34.050419500000004,-118.36212140000002,Olson's Deli,4.5,219
353,argentine,False,34.0839249,-118.36307990000002,Carlitos Gardel Argentine Steakhouse,4.5,964
354,mexican,False,34.0571051016069,-118.238055449965,La Noche Buena Restaurant,4.5,333
355,japanese,False,34.0501009,-118.2421794,Torigoya,4.0,124
356,mexican,False,34.0571251,-118.346074,El Chato Taco Truck,4.5,1262
357,vietnamese,False,34.053337799999994,-118.3089351,Ktown Pho,4.5,602
358,korean,False,34.0538506,-118.321126,Olympic Noodle,4.0,364
359,newamerican,False,34.0965954,-118.3698476,The Sunset Trocadero Lounge,4.0,265
360,spanish,False,34.065065999999995,-118.376618,Somni,5.0,72
361,cocktailbars,False,34.04751,-118.25072,Mezcalero,4.0,435
362,italian,False,34.075340000000004,-118.32399,Vernetti,4.0,301
363,sushi,False,34.083659999999995,-118.34331,Tsuri,4.0,627
364,tradamerican,False,34.04489,-118.2641735,Shaquille’s,3.5,551
365,korean,False,34.0637349,-118.2962908,Mari Kimbap Shop,4.5,189
